2025-05-30 19:11:51,878 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2025-05-30 19:11:51,878 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-30 19:11:51,878 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-30 19:11:52,040 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-30 19:11:52,041 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-30 19:11:52,041 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-30 19:11:52,041 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-30 19:11:52,041 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 56
2025-05-30 19:11:52,042 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2025-05-30 19:11:53,262 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent ll2 to child ll3 failed
2025-05-30 19:11:54,154 INFO  ExportHelperExtension.cs: 347 - Creating joint lf
2025-05-30 19:11:54,155 INFO  ExportHelperExtension.cs: 1397 - Fixing components for ll3
2025-05-30 19:11:54,155 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2025-05-30 19:11:54,155 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2025-05-30 19:11:54,155 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2025-05-30 19:11:54,156 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-30 19:11:54,156 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-30 19:11:54,300 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-30 19:11:54,301 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-30 19:11:54,301 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-30 19:11:54,301 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-30 19:11:54,301 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 61
2025-05-30 19:11:54,301 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 56
2025-05-30 19:11:54,302 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2025-05-30 19:11:55,522 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent ll3 to child lf failed
2025-05-30 19:11:55,537 INFO  ExportHelperExtension.cs: 347 - Creating joint rl1
2025-05-30 19:11:55,537 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-30 19:11:55,538 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-30 19:11:55,538 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-30 19:11:55,649 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-30 19:11:55,650 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-30 19:11:55,650 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-30 19:11:55,650 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-30 19:11:56,785 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child rl1 failed
2025-05-30 19:11:56,802 INFO  ExportHelperExtension.cs: 347 - Creating joint rl2
2025-05-30 19:11:56,802 INFO  ExportHelperExtension.cs: 1397 - Fixing components for rl1
2025-05-30 19:11:56,803 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-05-30 19:11:56,803 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-30 19:11:56,803 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-30 19:11:56,935 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-30 19:11:56,936 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-30 19:11:56,936 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-30 19:11:56,936 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-30 19:11:56,937 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-05-30 19:11:58,227 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rl1 to child rl2 failed
2025-05-30 19:11:59,126 INFO  ExportHelperExtension.cs: 347 - Creating joint rl3
2025-05-30 19:11:59,126 INFO  ExportHelperExtension.cs: 1397 - Fixing components for rl2
2025-05-30 19:11:59,126 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-05-30 19:11:59,127 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-05-30 19:11:59,127 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-30 19:11:59,127 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-30 19:11:59,272 INFO  ExportHelperExtension.cs: 828 - R1: 3, System.__ComObject, 0, System.Double[]
2025-05-30 19:11:59,273 INFO  : 0 - R2: 0, System.__ComObject, 0, System.Double[]
2025-05-30 19:11:59,274 INFO  : 0 - L1: 2, System.Double[]
2025-05-30 19:11:59,276 INFO  : 0 - L2: , System.Double[]
2025-05-30 19:11:59,276 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-05-30 19:11:59,276 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-05-30 19:12:00,076 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rl2 to child rl3 failed
2025-05-30 19:12:00,976 INFO  ExportHelperExtension.cs: 347 - Creating joint rf
2025-05-30 19:12:00,977 INFO  ExportHelperExtension.cs: 1397 - Fixing components for rl3
2025-05-30 19:12:00,977 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2025-05-30 19:12:00,977 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-05-30 19:12:00,977 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-05-30 19:12:00,978 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-30 19:12:00,978 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-30 19:12:01,136 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-30 19:12:01,137 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-30 19:12:01,137 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-30 19:12:01,137 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-30 19:12:01,138 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 61
2025-05-30 19:12:01,138 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-05-30 19:12:01,138 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-05-30 19:12:02,606 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rl3 to child rf failed
