#{"t_start": 1757679027.0682552, "env_id": "None"}
r,l,t
120.714015,347,1940.62384
-206.255942,100,1941.424846
-258.386168,194,1942.933858
-56.250985,56,1952.573857
-129.262698,70,1953.122619
-189.993549,47,1953.458201
39.399148,80,1954.086629
-378.443278,204,1955.690501
-355.45368,281,1957.851176
-110.865156,144,1959.023894
-824.340569,472,1962.671793
-126.903813,126,1963.643669
-106.800908,131,1964.692674
-532.624457,163,1965.978328
-130.276744,175,1967.373274
-599.175333,383,1970.363743
-109.525905,49,1970.745523
-147.023253,119,1971.691094
-135.084176,51,1972.075854
-123.664028,76,1972.673884
100.503999,103,1973.492038
-122.241498,81,1974.142303
-130.12787,52,1974.540056
16.554328,286,1976.796015
-119.306722,50,1977.184393
-122.640051,39,1977.492288
-112.598824,43,1977.840527
-142.947864,134,1978.924246
-138.034827,54,1979.360789
-123.476061,49,1979.754626
-188.145415,99,1980.524235
-118.553907,50,1980.938334
-162.792463,52,1981.360305
-87.09978,49,1981.740555
-157.111951,54,1982.179949
-99.298166,44,1982.523866
-149.122045,59,1982.973865
-151.384548,48,1983.340568
-113.07886,48,1983.717957
-137.735256,115,1984.623872
269.06905,255,1986.659261
-137.47778,76,1987.24054
-135.142529,72,1987.824924
-464.91233,344,1990.498878
-114.831951,88,1991.201781
-132.279438,47,1991.578042
-55.692633,38,1999.26405
-172.059095,46,1999.620988
-242.157121,43,1999.957675
-152.914727,34,2000.224354
-116.195462,46,2000.590556
-111.534334,43,2000.923321
-154.146738,100,2001.731001
-115.878633,39,2002.03892
-112.239534,112,2002.926339
-83.958906,62,2003.408883
-181.799991,180,2004.821283
-102.230217,65,2005.338378
-161.427176,56,2005.783504
-101.130691,55,2006.19056
-89.782364,48,2006.547142
-196.954723,64,2007.040832
-160.313475,52,2007.43839
-89.125276,59,2007.89598
-154.778071,45,2008.236217
-104.936453,46,2008.582724
-127.891513,57,2009.011354
-154.800005,40,2009.312876
-124.981036,40,2009.61666
-710.055719,218,2011.276701
-125.879187,47,2011.62389
-142.368351,44,2011.987011
-140.477875,43,2012.35295
-135.990698,82,2012.992594
-126.802275,37,2013.294943
-52.670303,252,2015.297654
-78.540998,38,2015.615655
-103.58688,69,2016.157972
-180.855397,54,2016.609325
-104.577029,43,2016.941991
-104.011201,54,2017.387487
-134.916955,39,2017.696155
-113.637243,52,2018.121904
-143.663341,46,2018.507107
-133.339903,69,2019.036803
-101.031103,61,2019.508232
-113.865797,44,2019.853707
-118.424847,46,2020.240588
-136.145587,60,2020.690586
-182.676143,64,2021.186289
-144.187824,38,2021.476437
-290.039916,200,2023.063758
-133.137586,41,2023.417072
-115.902866,40,2023.754333
-98.951145,49,2024.142451
-117.209786,39,2024.437719
-117.253357,40,2024.757243
-109.974646,65,2025.283266
-141.83184,37,2025.566273
-131.197395,41,2025.885096
-90.40837,60,2026.345686
-203.411723,50,2026.734904
-482.524132,352,2029.457243
-78.961984,42,2029.771991
-102.074589,57,2030.202052
-92.825345,49,2030.624427
-110.205109,40,2030.948438
-123.186868,37,2031.25349
-118.862531,47,2031.616887
-190.371947,52,2032.029002
-88.73063,46,2032.39064
-121.412147,48,2032.773124
-139.143776,120,2033.707867
-138.957926,33,2033.966095
-66.78506,38,2034.248939
-166.639154,260,2036.290602
-111.756565,42,2036.640914
-156.991694,63,2037.142402
-160.343069,42,2037.471967
-129.40466,52,2037.872522
-97.977289,72,2038.443201
-68.511791,14,2038.842703
92.163665,120,2039.808269
-296.467889,237,2041.632386
-105.967889,40,2041.940437
-128.641328,34,2042.205585
-154.071539,39,2042.523616
-96.489707,38,2042.826805
-99.743428,118,2043.724905
-124.542809,34,2043.993127
-94.566465,105,2044.808641
-136.806093,110,2045.674823
-145.082912,64,2046.185239
-146.690305,60,2046.631859
-108.318062,115,2047.528103
-116.547714,36,2047.822754
-117.818085,32,2048.06044
-182.779296,50,2048.457618
-123.504253,58,2048.923148
-120.057431,43,2049.259611
-157.96053,73,2049.823945
-20.988216,203,2051.374492
-74.071008,61,2051.859232
-106.053997,54,2052.296418
-116.587162,46,2052.657625
-107.992373,74,2053.243453
-93.279917,48,2053.623984
-99.552557,51,2054.017346
93.95718,81,2054.662605
-68.968542,48,2055.02135
-98.768006,53,2055.436059
-78.293849,194,2056.893176
-35.982023,102,2057.639251
-48.590515,63,2058.091794
-120.447583,59,2058.541002
-86.32036,69,2059.047095
-82.335988,62,2059.5344
-114.395506,214,2061.156015
72.152209,140,2062.25725
-88.962878,54,2062.675016
-198.844926,220,2064.354021
-175.383179,287,2066.557245
-108.039591,71,2067.128047
68.978447,99,2067.957163
-63.309637,43,2068.332439
95.833847,170,2069.696311
-117.884977,58,2070.158724
-124.929457,54,2070.590559
-186.493604,407,2073.522477
84.696305,133,2074.464262
-86.990165,58,2074.903001
-118.15933,71,2075.443892
-51.653197,247,2077.850593
-130.227762,65,2078.383289
-170.040784,36,2078.671759
-146.285775,36,2078.958162
-128.753677,64,2079.477492
-147.359074,44,2079.837337
-166.531748,55,2080.258232
-138.540749,46,2080.616056
-231.149755,126,2081.587212
-141.171063,34,2081.854039
-123.391997,40,2082.158444
-132.558787,45,2082.49276
-110.757724,41,2082.813885
-118.292384,49,2083.187176
-120.764166,52,2083.555614
-241.72955,102,2084.33155
-22.375753,169,2085.68011
144.189406,117,2086.638134
157.483126,357,2089.338139
-35.481145,201,2090.906174
-139.320287,72,2091.471629
-136.737786,49,2091.870519
-124.034724,39,2092.166944
-294.825628,225,2093.927689
-112.103731,118,2094.858328
-244.645993,136,2096.040642
-184.189972,168,2097.374488
-117.066927,54,2097.841926
-139.004897,70,2098.410998
-10.73971,180,2099.874375
-494.748928,389,2103.258173
-122.923941,64,2103.853405
-120.552736,73,2104.517846
-79.736748,143,2105.80993
20.733597,161,2107.240642
-630.279271,358,2110.463371
220.078626,197,2112.234946
185.532426,144,2113.547068
-158.288959,230,2115.60134
-138.45227,106,2116.508718
-406.892403,345,2121.21854
-189.535564,49,2121.690655
-175.234295,26,2121.936731
-119.993674,73,2122.624841
-129.391842,51,2123.105742
-646.638081,373,2126.50614
-102.287635,49,2126.965905
-71.788658,216,2128.941327
-80.925712,243,2131.1353
-119.723019,72,2131.816309
-212.122362,131,2133.005859
-138.233696,199,2134.785689
17.30384,155,2136.197865
-132.761776,87,2136.954517
-129.807429,55,2137.450078
80.969776,185,2139.102788
-135.67927,189,2140.775775
-126.143011,41,2141.153509
-133.892915,151,2142.552292
-100.835165,171,2144.108593
-320.549285,408,2147.742848
-216.424643,92,2148.533848
-103.914737,51,2148.973795
-133.39691,49,2149.401506
-72.016253,150,2150.704527
-150.523653,163,2152.215934
-201.414549,64,2152.810942
-125.157854,52,2153.283095
-146.042738,73,2153.999567
-118.151461,71,2154.614914
-186.778803,365,2158.001755
82.049464,138,2159.237904
-906.937474,680,2165.130648
158.511222,110,2166.135069
-102.592026,18,2166.677256
-150.062914,43,2167.074419
-187.342681,35,2167.407151
650.607585,732,2174.033261
-152.801128,37,2174.382668
-152.286868,31,2174.672816
-162.450126,34,2174.98878
-156.185703,29,2175.241987
-146.036842,48,2175.703949
-152.028963,32,2176.010473
-112.981852,46,2176.457658
-127.330729,37,2176.791943
-84.057221,43,2177.221164
-153.643696,36,2177.543965
-200.130649,41,2177.940699
-153.78516,39,2178.305119
-109.827907,111,2179.340075
-106.01108,47,2179.758375
-111.840981,44,2180.160531
-119.433299,28,2180.444206
-106.225472,62,2180.997519
-135.593933,62,2181.561718
-206.609098,81,2182.291293
-107.011099,41,2182.664008
-137.148608,72,2183.321624
-110.523142,54,2183.808996
-139.684955,50,2184.252222
-104.750635,39,2184.616966
-121.274287,41,2184.996086
-140.487231,38,2185.353901
-205.803944,241,2187.469391
-180.027691,61,2188.022463
-139.977303,34,2188.324282
-145.206023,43,2188.706527
-104.240607,36,2189.038824
-127.959493,37,2189.408415
-113.838844,35,2189.727708
-141.721128,54,2190.224446
-115.653791,37,2190.553583
-91.406833,176,2192.159874
-138.238494,42,2192.569282
-214.062876,351,2195.776873
-147.389649,79,2196.486898
-153.457723,56,2196.993822
-127.099137,44,2197.370689
-113.854655,36,2197.692316
-134.445888,35,2198.008519
-166.193474,44,2198.386669
-119.504016,39,2198.733291
-130.116233,58,2199.247149
-149.704948,41,2199.623833
-137.104498,44,2199.99149
-129.381322,69,2200.592739
-773.744257,581,2205.910324
-134.955473,35,2206.242856
-103.956775,39,2206.602959
-119.097633,47,2207.001943
-112.344102,34,2207.277522
-140.154874,43,2207.615865
-142.113739,41,2207.954581
-99.262641,102,2208.819274
-112.199839,31,2209.103039
-153.153764,41,2209.451326
-118.526515,50,2209.912187
-107.390957,43,2210.299342
78.061418,122,2211.408151
-85.911429,53,2211.888206
-67.52703,13,2212.338392
-149.927266,68,2212.974115
-157.327151,43,2213.374826
-136.687396,44,2213.770906
-126.478697,40,2214.145728
-142.451194,41,2214.517012
-139.564255,57,2215.037223
-157.508656,37,2215.370914
-99.732281,60,2215.924976
-135.805512,96,2216.78854
-139.678308,46,2217.21323
-100.480064,54,2217.724019
-127.627665,45,2218.137795
-109.486613,62,2218.689018
-102.774939,62,2219.234042
-132.35952,53,2219.710946
-137.352428,75,2220.37443
-173.892282,299,2223.070639
-114.368351,53,2223.542308
-149.311417,46,2223.945799
-102.15546,77,2224.639704
-92.320374,48,2225.074811
-105.267193,55,2225.574801
-117.142395,76,2226.27465
-136.485962,41,2226.635811
-134.716369,50,2227.111379
-109.372723,64,2227.708408
-132.16792,56,2228.202147
-501.621405,209,2230.057469
-119.204792,64,2230.628615
-49.497189,190,2232.339081
-157.409967,236,2234.443432
-77.894403,157,2235.856211
-122.871139,57,2236.363856
-133.95464,227,2238.351335
-88.129524,60,2238.889422
-82.12579,62,2239.490761
-99.333225,63,2240.075141
44.348171,160,2241.508111
-89.267164,40,2241.876213
-116.247416,51,2242.351116
-94.984248,54,2242.825343
-134.782575,196,2244.616506
-21.456645,232,2246.702929
-123.114276,177,2248.307488
-986.611809,393,2251.846541
-124.199394,73,2252.50252
-90.31524,57,2253.00061
-403.336644,452,2256.850138
-34.911472,42,2261.631211
-139.548913,69,2262.324096
-146.98193,35,2262.67649
-731.671502,426,2266.456751
-21.535961,346,2269.541775
-132.538459,97,2270.428181
-339.31904,287,2272.991277
-143.237056,46,2273.391823
104.181004,93,2274.252505
-122.53291,52,2274.749582
-119.962123,85,2275.528145
-377.531198,282,2278.057508
-278.906481,374,2281.463759
-540.220363,441,2285.458406
-68.202625,124,2286.61667
0.098031,130,2287.769745
1.607686,45,2288.170453
-161.60923,119,2289.224951
20.278012,77,2289.940099
-4.076455,99,2290.827206
-30.364795,119,2291.941131
-762.077805,658,2297.886743
-147.075028,58,2298.427004
-240.156892,212,2300.305716
-151.977838,46,2300.719514
-135.56047,114,2301.767317
80.250136,109,2302.718551
-188.335828,234,2304.824149
-14.32791,152,2306.208075
2.264538,71,2307.190383
-220.024434,264,2309.591563
-93.824481,62,2310.157549
-131.515306,407,2313.794834
-81.030103,47,2314.208267
-107.605322,106,2315.171422
-65.097873,56,2315.704332
-88.774301,76,2316.37611
-167.926753,172,2317.913907
-97.948072,72,2318.575261
-36.275845,264,2320.991803
-123.733561,70,2321.641381
-1052.913414,546,2326.565345
-105.645682,79,2327.27144
-275.419927,255,2329.557495
-49.176385,52,2330.013814
-115.788795,52,2330.509524
35.29531,131,2331.696696
-111.69982,48,2332.109332
-20.477374,211,2334.017132
-111.729622,50,2334.454058
-419.265801,449,2338.46107
-86.650884,69,2339.060509
-94.972292,108,2340.010846
-207.720015,284,2342.594759
-138.5802,49,2343.039573
-178.938375,109,2344.038187
-114.650671,67,2344.603417
-126.325575,121,2345.591253
-117.315878,116,2346.569287
-109.461423,83,2347.314224
-45.586377,146,2348.630625
-106.476081,59,2349.151895
-66.072621,97,2350.02094
-92.046241,63,2350.599139
-47.593503,110,2351.56671
-36.677811,50,2355.160082
-102.412316,93,2355.987644
-96.262572,48,2356.416559
-18.522212,150,2357.752637
-96.706232,42,2358.133196
-114.669126,50,2358.555207
-110.336072,91,2359.378532
-129.413667,36,2359.700923
-100.333196,33,2359.981743
-411.776521,386,2363.400611
-94.347273,126,2364.495458
-126.341248,52,2364.956727
-147.971354,47,2365.361096
69.836266,97,2366.220123
-132.982382,48,2366.649821
-118.277949,34,2366.948056
-105.546204,33,2367.240967
-113.347507,58,2367.746424
-229.098961,158,2369.129437
-91.782719,38,2369.493917
-317.74317,221,2371.446257
-136.479101,40,2371.820452
-133.447625,35,2372.133589
-403.492998,363,2375.323353
-125.820857,67,2375.908811
-116.108107,46,2376.304899
-112.841766,130,2377.435074
-69.105229,47,2377.836461
-77.922093,105,2378.751189
-83.305553,70,2379.385756
-98.568858,39,2379.76613
-384.997632,330,2382.710554
-98.336148,31,2382.992102
-93.683944,35,2383.310706
-91.358209,86,2384.083322
-132.960479,76,2384.729549
-106.460124,181,2386.318013
-115.771986,155,2387.618976
-97.041726,37,2387.922658
-148.478462,149,2389.240847
-104.542108,73,2389.900687
-76.06388,53,2390.382048
-123.22803,54,2390.872235
-125.23259,35,2391.219149
-118.590053,33,2391.509734
-96.616126,56,2392.016771
-67.599637,130,2393.200531
-103.069401,35,2393.528791
-112.818407,35,2393.836005
-145.783987,50,2394.278128
-121.808175,53,2394.730793
-125.269282,38,2395.057616
-151.03254,37,2395.380093
-96.782395,45,2395.768075
-110.680816,36,2396.074037
24.517948,87,2396.837628
-75.382713,76,2397.491247
-128.3344,33,2397.780132
-128.857457,38,2398.123018
-114.734619,42,2398.485935
-102.044814,36,2398.814854
-91.626026,43,2399.216352
-51.447236,19,2399.802334
-85.176097,71,2400.506833
158.11969,246,2402.784028
-180.413649,117,2403.809066
-212.686331,62,2404.355589
-123.13,66,2404.928819
-358.656608,249,2407.097003
-310.730731,167,2408.558418
-209.578984,309,2411.369505
-151.610283,39,2411.754894
-131.540491,33,2412.059213
-167.037477,47,2412.46069
-163.6164,100,2413.385455
-162.315194,38,2413.719913
-172.636206,48,2414.141166
-145.786843,42,2414.509213
-452.120413,233,2416.53148
-155.160284,54,2416.97977
-162.4217,35,2417.288428
-142.444682,58,2417.794815
-867.167094,570,2422.860564
-68.541418,40,2423.215864
-113.730295,37,2423.575187
-178.238752,46,2423.97649
-144.336875,37,2424.304021
-138.826722,38,2424.642606
-88.924115,66,2425.22091
-53.898828,68,2425.810255
-96.82714,77,2426.472004
-352.935959,253,2428.636784
-95.788769,55,2429.124227
-132.534041,39,2429.4856
-117.416405,40,2429.87471
-151.277089,74,2430.490434
-106.358857,81,2431.19697
-84.950668,53,2431.692498
-123.590449,41,2432.05935
-130.040812,49,2432.51685
-128.99009,40,2432.885962
-125.088321,37,2433.236284
-70.703758,227,2435.195931
-133.699211,38,2435.52795
-145.454334,40,2435.891984
-119.964146,97,2436.733283
-143.146014,38,2437.079918
-135.807924,42,2437.442131
-97.971066,77,2438.111119
-60.475938,372,2441.486771
-131.832009,37,2441.817729
-82.583978,37,2442.144153
-126.039379,71,2442.793422
-127.308614,46,2443.203297
-107.928674,39,2443.559591
-111.813337,35,2443.873533
