#{"t_start": 1758004239.7373414, "env_id": "None"}
r,l,t
-21.649886,15,20845.581681
-21.585855,15,20845.708839
-21.569047,15,20845.851745
-21.385053,15,20845.978934
-21.048592,15,20846.110042
-21.009702,15,20846.236413
-21.942622,15,20846.36339
-21.391697,15,20846.490108
-21.510935,15,20846.635636
-21.00236,15,20846.762465
-21.055545,15,20846.904332
-21.336633,15,20847.031598
-21.380461,15,20847.179471
-21.503168,15,20847.322178
-21.591484,15,20847.464981
-21.364188,15,20847.576451
-21.209982,15,20847.723325
-20.982414,15,20847.834103
-21.388132,15,20847.960993
-21.512035,15,20848.087586
-21.019137,15,20848.203246
-21.233705,15,20848.346609
-21.041824,15,20848.488256
-21.096718,15,20848.599255
-20.913795,15,20848.71406
-21.19865,15,20848.872386
-21.364471,15,20849.015707
-21.169571,15,20849.142997
-21.288285,15,20849.27459
-21.016868,15,20849.401612
-21.530444,15,20849.528806
-21.22402,15,20849.652368
-21.939737,15,20849.779333
-21.580891,15,20849.929288
-20.873641,15,20850.062704
-21.487175,15,20850.190356
-21.366745,15,20850.315651
-21.80456,15,20850.425975
-21.996217,15,20850.561177
-21.941243,15,20850.696152
-22.058891,15,20850.804114
-21.170443,15,20850.94946
-21.819423,15,20851.07955
-21.375639,15,20851.21812
-21.534743,15,20851.347274
-21.33317,15,20851.467343
-21.749921,15,20851.589269
-21.271454,15,20851.703108
-21.348877,15,20851.818175
-21.781478,15,20851.964162
-21.499628,15,20852.086782
-21.542167,15,20852.212338
-21.479439,15,20852.337739
-21.450132,15,20852.466314
-21.216322,15,20852.599539
-21.265143,15,20852.747643
-21.266104,15,20852.889364
-21.375757,15,20853.020177
-21.440559,15,20853.16283
-22.001121,15,20853.299385
-21.464902,15,20853.427717
-22.087239,15,20853.573733
-21.276424,15,20853.727711
-21.599383,15,20853.8596
-21.578249,15,20853.996124
-21.265785,15,20854.118155
-21.284456,15,20854.259504
-21.050604,15,20854.375015
-21.176052,15,20854.494786
-21.354222,15,20854.603608
-21.156552,15,20854.71816
-21.225647,15,20854.831735
-21.401027,15,20854.949667
-21.554252,15,20855.078078
-21.300605,15,20855.198693
-20.984081,15,20855.304262
-21.149316,15,20855.439258
-21.231915,15,20855.548913
-21.39497,15,20855.670309
-21.696032,15,20855.797752
-21.403342,15,20855.90751
-21.560414,15,20856.034619
-21.508821,15,20856.138503
-21.728055,15,20856.254857
-21.510726,15,20856.400133
-21.425401,15,20856.518411
-21.12638,15,20856.64257
-21.1969,15,20856.763112
-21.361447,15,20856.903476
-21.270631,15,20857.00875
-21.501967,15,20857.148977
-21.365269,15,20857.256961
-26.131523,15,20857.397439
-26.185562,15,20857.533729
-26.504939,15,20857.656505
-26.547788,15,20857.789029
-21.600657,15,20857.930632
-21.066696,15,20858.047133
-21.727694,15,20858.203476
-21.474775,15,20858.327066
-20.82545,15,20858.448303
-21.46022,15,20858.574944
-21.505328,15,20858.709582
-21.367573,15,20858.821216
-21.372709,15,20858.94029
-21.324306,15,20859.078254
-21.1802,15,20859.208467
-21.00396,15,20859.334193
-21.261019,15,20859.468154
-20.956132,15,20859.582534
-21.271198,15,20859.722482
-21.348695,15,20859.861426
-26.115325,15,20859.991189
-21.406661,15,20860.119356
-21.128086,15,20860.245256
-21.493093,15,20860.369478
-21.519772,15,20860.492585
-21.46093,15,20860.616248
-21.406891,15,20860.760034
-21.858094,15,20860.880165
-21.563308,15,20861.013746
-21.48759,15,20861.126158
-21.071446,15,20861.244586
-21.102348,15,20861.36784
-21.075665,15,20861.501468
-21.317514,15,20861.619588
-21.364234,15,20861.742787
-21.499495,15,20861.86935
-21.245898,15,20861.999064
-21.577648,15,20862.123285
-21.290178,15,20862.250427
-21.089431,15,20862.367023
-21.202063,15,20862.514652
-21.679711,15,20862.629676
-20.987751,15,20862.752691
-21.266565,15,20862.880471
-21.080136,15,20863.009903
-26.541382,15,20863.134675
-21.54041,15,20863.27255
-26.366934,15,20863.396769
-21.782709,15,20863.555031
-21.417096,15,20863.689268
-26.417916,15,20863.813773
-21.429176,15,20863.943831
-21.37809,15,20864.067718
-21.35001,15,20864.19208
-21.659354,15,20864.363175
-21.655456,15,20864.487045
-21.442665,15,20864.619211
-21.585167,15,20864.736418
-21.861277,15,20864.867142
-21.602792,15,20864.979463
-21.46805,15,20865.114929
-21.754714,15,20865.244262
-21.346821,15,20865.37689
-22.224482,15,20865.505403
-21.843969,15,20865.639297
-22.197978,15,20865.769212
-21.936349,15,20865.897933
-21.911183,15,20866.02328
-21.93268,15,20866.149776
-21.859803,15,20866.2803
-21.519382,15,20866.420866
-21.600683,15,20866.553183
-22.002787,15,20866.691907
-21.875784,15,20866.821201
-22.05518,15,20866.970623
-21.360697,15,20867.09684
-21.294431,15,20867.254779
-20.786289,15,20867.385077
-21.621338,15,20867.501229
-21.260341,15,20867.61681
-20.735332,15,20867.745741
-21.399207,15,20867.865171
-21.028031,15,20867.996493
-21.088565,15,20868.122058
-21.735761,15,20868.280305
-21.504924,15,20868.404937
-20.763842,15,20868.538475
-20.745623,15,20868.661136
-20.735432,15,20868.792082
-21.294688,15,20868.915214
-20.95539,15,20869.043045
-20.940861,15,20869.1742
-21.190854,15,20869.300083
-21.843079,15,20869.416209
-22.016876,15,20869.550305
-21.01139,15,20869.680804
-21.790256,15,20869.806016
-20.697605,15,20869.928541
-21.749581,15,20870.054285
-21.615488,15,20870.180031
-21.668455,15,20870.315155
-21.584161,15,20870.453084
-21.302045,15,20870.574854
-21.741477,15,20870.696869
-21.816318,15,20870.838899
-21.476334,15,20870.961735
-21.407386,15,20871.091778
-21.445851,15,20871.233204
-21.799819,15,20871.379581
-21.718218,15,20871.510197
-21.643644,15,20871.639995
-21.216638,15,20871.766188
-21.309954,15,20871.904066
-21.546077,15,20872.031989
-21.523893,15,20872.187557
-21.416344,15,20872.315499
-21.119252,15,20872.447394
-21.012793,15,20872.565556
-21.565267,15,20872.696007
-22.032575,15,20872.824663
-21.846702,15,20872.956285
-21.588084,15,20873.076725
-21.285394,15,20873.231668
-21.600387,15,20873.352431
-21.279152,15,20873.477745
-21.597393,15,20873.604607
-21.454934,15,20873.729426
-21.179502,15,20873.852248
-21.381904,15,20873.978229
-21.35433,15,20874.11831
-21.831505,15,20874.253596
-21.165199,15,20874.376312
-21.432991,15,20874.519349
-21.250289,15,20874.662433
-21.842562,15,20874.802744
-21.727415,15,20874.962093
-21.366632,15,20875.122762
-21.450634,15,20875.275758
-21.407234,15,20875.421886
-21.303041,15,20875.545084
-21.065152,15,20875.685159
-21.082755,15,20875.811261
-21.366825,15,20875.937757
-21.146199,15,20876.072389
-20.964258,15,20876.199064
-21.288498,15,20876.339055
-20.866608,15,20876.472718
-21.168797,15,20876.608322
-20.793975,15,20876.741609
-20.91121,15,20876.8721
-20.997961,15,20877.006268
-20.838795,15,20877.154232
-20.992392,15,20877.300854
-21.181222,15,20877.455629
-21.163401,15,20877.594523
-21.089583,15,20877.720651
-21.180266,15,20877.863304
-21.106122,15,20877.983356
-20.890856,15,20878.120862
-20.641184,15,20878.246095
-20.819379,15,20878.367204
-20.838101,15,20878.484281
-20.966172,15,20878.604393
-20.952561,15,20878.732621
-21.136545,15,20878.866734
-21.219181,15,20878.991588
-21.060684,15,20879.12036
-20.864063,15,20879.258876
-20.899767,15,20879.389719
-21.157014,15,20879.523171
-21.178683,15,20879.647849
-21.100203,15,20879.759242
-21.078915,15,20879.890687
-21.320905,15,20880.017266
-21.261236,15,20880.143919
-21.347871,15,20880.271275
-21.26765,15,20880.40266
-21.390661,15,20880.529608
-21.667152,15,20880.657362
-21.5652,15,20880.78385
-21.785542,15,20880.899443
-21.351751,15,20881.025615
-21.592098,15,20881.152394
-21.237378,15,20881.279331
-21.533423,15,20881.395417
-21.70227,15,20881.522955
-21.848298,15,20881.650013
-21.681693,15,20881.760471
-21.67607,15,20881.89221
-21.34685,15,20882.003687
-21.713475,15,20882.130296
-21.344621,15,20882.257949
-21.288574,15,20882.38939
-21.244699,15,20882.500579
-16.554725,16,20882.628252
-21.561438,15,20882.769591
-22.390543,16,20882.901119
-22.077882,15,20883.012231
-21.676924,15,20883.139535
-21.579148,15,20883.249917
-21.466774,15,20883.365469
-21.438417,15,20883.492453
-21.460966,15,20883.619782
-21.354376,15,20883.746395
-21.656397,15,20883.862332
-21.456242,15,20883.975019
-21.531029,15,20884.11621
-21.348236,15,20884.243166
-21.465532,15,20884.374617
-21.369542,15,20884.486651
-21.570534,15,20884.612714
-21.454873,15,20884.723637
-21.215159,15,20884.859158
-21.224276,15,20884.987153
-21.421168,15,20885.11259
-21.200006,15,20885.238793
-21.162077,15,20885.354712
-21.26449,15,20885.483027
-21.308698,15,20885.633403
-21.477136,15,20885.76744
-21.279392,15,20885.882908
-21.215381,15,20885.992936
-21.455682,15,20886.119128
-21.093684,15,20886.252045
-21.162189,15,20886.383738
-21.516294,15,20886.495205
-21.17096,15,20886.637969
-21.389142,15,20886.76524
-21.558122,15,20886.881019
-21.371863,15,20886.991687
-21.078694,15,20887.135076
-21.505967,15,20887.26231
-21.055521,15,20887.378071
-21.30371,15,20887.504194
-21.329574,15,20887.630812
-21.255601,15,20887.757194
-21.110997,15,20887.87313
-21.446145,15,20888.000015
-21.352481,15,20888.126332
-21.363342,15,20888.237499
-21.378321,15,20888.35352
-21.258365,15,20888.464811
-21.392522,15,20888.59047
-21.957699,15,20888.732755
-21.047531,15,20888.848226
-21.378392,15,20888.975349
-21.427783,15,20889.086261
-21.532086,15,20889.213091
-21.313196,15,20889.345507
-21.352255,15,20889.456402
-21.237862,15,20889.597735
-21.359125,15,20889.708753
-21.29881,15,20889.839961
-21.111437,15,20889.955765
-21.197184,15,20890.067286
-21.234027,15,20890.195568
-21.311316,15,20890.326248
-21.423989,15,20890.468687
-21.504683,15,20890.579612
-21.781918,15,20890.690895
-21.412147,15,20890.822712
-21.114542,15,20890.933709
-21.045138,15,20891.045204
-21.438171,15,20891.17563
-21.458335,15,20891.303463
-21.491175,15,20891.414609
-21.311237,15,20891.5419
-21.394618,15,20891.669698
-21.113359,15,20891.785452
-21.552089,15,20891.912138
-21.52566,15,20892.054572
-21.275971,15,20892.165996
-21.15172,15,20892.28705
-21.114675,15,20892.412763
-21.161687,15,20892.539184
-21.19206,15,20892.666172
-21.324749,15,20892.782238
-21.135306,15,20892.908882
-21.375876,15,20893.03611
-21.405484,15,20893.147255
-21.572365,15,20893.263538
-21.336085,15,20893.391065
-21.168295,15,20893.517677
-21.636659,15,20893.62829
-21.348216,15,20893.743693
-21.32755,15,20893.854843
-21.576921,15,20893.982004
-21.346216,15,20894.093445
-21.880705,15,20894.224768
-21.361855,15,20894.335756
-21.21965,15,20894.462174
-21.180161,15,20894.589683
-21.376505,15,20894.70617
-21.735392,15,20894.832708
-21.446322,15,20894.943694
-21.168794,15,20895.07094
-21.347425,15,20895.186201
-21.48326,15,20895.312146
-21.304026,15,20895.423438
-21.314417,15,20895.534218
-21.446302,15,20895.665236
-21.14584,15,20895.808224
-21.190886,15,20895.935346
-21.197791,15,20896.06211
-21.330821,15,20896.177855
-21.213579,15,20896.289574
-21.473888,15,20896.417197
-21.1805,15,20896.527853
-21.419104,15,20896.64348
-21.34755,15,20896.75511
-21.274252,15,20896.881971
-2.44571,19,20897.025875
-21.050805,15,20897.156576
-20.922556,15,20897.267346
-15.994153,16,20897.409662
-21.014826,15,20897.536498
-21.077989,15,20897.636349
-20.929683,15,20897.763565
-20.914789,15,20897.890201
-21.175278,15,20898.001281
-21.437737,15,20898.117307
-21.033364,15,20898.244397
-20.909117,15,20898.371721
-21.050813,15,20898.498662
-20.893978,15,20898.629925
-21.102176,15,20898.756657
-21.554458,15,20898.883768
-21.073057,15,20899.026353
-20.895208,15,20899.141885
-21.244287,15,20899.252584
-26.016635,15,20899.379489
-24.130669,15,20899.490616
-21.592053,15,20899.606391
-21.72341,15,20899.733132
-26.377042,15,20899.859217
-21.903975,15,20899.986318
-21.386743,15,20900.118631
-24.392987,15,20900.22999
-21.353244,15,20900.356939
-28.822238,14,20900.467824
-21.822703,15,20900.599094
-28.065284,14,20900.710591
-26.453184,15,20900.83722
-26.567159,15,20900.964361
-23.805445,15,20901.113196
-21.311424,15,20901.228882
-28.675635,14,20901.355978
-21.301342,15,20901.483085
-20.853933,15,20901.645821
-25.957333,15,20901.757189
-28.171209,14,20901.883343
-19.338447,16,20902.026116
-28.023252,14,20902.157736
-22.176731,15,20902.284674
-28.079385,14,20902.41151
-28.470404,14,20902.522378
-28.010432,14,20902.653501
-33.160358,14,20902.764593
-28.589292,14,20902.875969
-27.941587,14,20903.018446
-21.146919,15,20903.149863
-28.797173,15,20903.276169
-28.507903,15,20903.41871
-22.580277,15,20903.545755
-20.958558,15,20903.676714
-33.170832,14,20903.803264
-28.734504,14,20903.946103
-28.513582,14,20904.072372
-28.804923,14,20904.188059
-27.664197,15,20904.315265
-28.429853,14,20904.427284
-20.995502,15,20904.585714
-28.078412,14,20904.716572
-33.521722,14,20904.827681
-28.243687,14,20904.955088
-33.871741,14,20905.082963
-33.151129,14,20905.198949
-23.63336,15,20905.34282
-28.515112,14,20905.485641
-28.548827,14,20905.596523
-23.511506,15,20905.74371
-28.132334,14,20905.886477
-22.491359,15,20906.014229
-33.400748,14,20906.157118
-29.104622,14,20906.272805
-28.951451,14,20906.399472
-28.001552,14,20906.526473
-27.827239,14,20906.668388
-28.744045,14,20906.784147
-27.998993,14,20906.911768
-28.473097,14,20907.038816
-28.308794,14,20907.166623
-33.36858,13,20907.298036
-33.06826,13,20907.408674
-33.546903,14,20907.551814
-33.741528,14,20907.678477
-33.680738,13,20907.793687
-34.019378,13,20907.919719
-34.325687,13,20908.047154
-28.559506,14,20908.173898
-33.926694,13,20908.2899
-31.6233,14,20908.400862
-34.02085,13,20908.511217
-33.280226,13,20908.637634
-20.732349,15,20908.753155
-20.818746,15,20908.880392
-20.733765,15,20909.007437
-20.500535,15,20909.149837
-20.434718,15,20909.264831
-28.74785,14,20909.391751
-31.253089,14,20909.534195
-28.735613,14,20909.661381
-28.515627,14,20909.810808
-21.008262,15,20909.956054
-21.061916,15,20910.098555
-21.150142,15,20910.224974
-22.627081,15,20910.356187
-22.331009,15,20910.46705
-34.308075,13,20910.577814
-34.50482,13,20910.688405
-29.208671,14,20910.804029
-34.44422,13,20910.930967
-21.69013,15,20911.073362
-24.235141,15,20911.199687
-28.937163,14,20911.315109
-33.76924,13,20911.442584
-28.650807,14,20911.569118
-28.652791,14,20911.695834
-34.180417,13,20911.811398
-34.22662,13,20911.921866
-34.211467,13,20912.033136
-34.2696,13,20912.143923
-22.067326,15,20912.291021
-21.95567,15,20912.434206
-20.913512,15,20912.561017
-34.117975,13,20912.704276
-34.470781,13,20912.819662
-22.450969,15,20912.963274
-24.199759,15,20913.090204
-22.569464,15,20913.232964
-21.027708,15,20913.364405
-22.281979,15,20913.52232
-31.023065,14,20913.649913
-34.079178,13,20913.777209
-33.655629,13,20913.893099
-34.170205,13,20913.988335
-34.276518,13,20914.099718
-34.285496,13,20914.211201
-34.322616,13,20914.322038
-33.675861,13,20914.448981
-34.391529,13,20914.560231
-34.622275,13,20914.671714
-34.254589,13,20914.78682
-28.525916,14,20914.913516
-34.242296,13,20915.02428
-33.962759,13,20915.135049
-34.121771,13,20915.250886
-34.156389,13,20915.36144
-34.400263,13,20915.487997
-34.384355,13,20915.613791
-34.113288,13,20915.745088
-34.232843,13,20915.856773
-34.283761,13,20915.983185
-21.026752,15,20916.110268
-21.160999,15,20916.242569
-21.237387,15,20916.384704
-21.327532,15,20916.511779
-21.296607,15,20916.63831
-21.065911,15,20916.769878
-21.841013,15,20916.897053
-34.1119,13,20917.007265
-34.245807,13,20917.11823
-34.171493,13,20917.234621
-34.241873,13,20917.345846
-34.36928,13,20917.472553
-34.261765,13,20917.583715
-28.307042,14,20917.699555
-34.058615,13,20917.827008
-28.458036,14,20917.938181
-34.315103,13,20918.065519
-22.167401,15,20918.181631
-17.172059,16,20918.345462
-17.65379,16,20918.503749
-21.449277,15,20918.630929
-34.369023,13,20918.762675
-34.064491,13,20918.873868
-20.747178,15,20919.016895
-34.543077,13,20919.144027
-34.287123,13,20919.243659
-28.660367,14,20919.37112
-15.501208,16,20919.514121
-33.525681,14,20919.656173
-34.450372,13,20919.771602
-54.997663,4,20920.025637
-47.589486,7,20920.126569
-14.292404,16,20920.23764
-15.783227,16,20920.394696
-23.312053,15,20920.5212
-15.731012,16,20920.680096
-21.349327,15,20920.806429
-165.474909,67,20921.398053
-17.708258,16,20921.557396
-10.814581,17,20921.699371
-33.927728,13,20921.811658
-34.062756,13,20921.926883
-34.069298,13,20922.038705
-34.045961,13,20922.197226
-33.915874,13,20922.338753
-31.751464,14,20922.48629
-23.417212,15,20922.661029
-31.423785,14,20922.803993
-33.905365,13,20922.946435
-23.548829,15,20923.094718
-34.022413,13,20923.20581
-31.371151,14,20923.349029
-17.982134,16,20923.507399
-34.003388,13,20923.63992
-33.993678,13,20923.766479
-16.916,16,20923.941118
-17.249903,16,20924.131359
-31.492029,14,20924.278326
-34.150958,13,20924.405717
-17.194138,16,20924.56479
-34.052409,13,20924.707206
-34.335138,13,20924.83336
-22.18703,15,20924.970637
-22.249928,15,20925.130173
-34.325183,13,20925.272747
-22.493724,15,20925.436168
-22.203287,15,20925.579347
-19.304883,16,20925.738006
-34.056153,13,20925.865072
-34.064413,13,20925.99697
-33.890783,13,20926.124538
-33.710079,13,20926.266906
-34.111444,13,20926.425745
-18.6436,16,20926.589901
-34.095375,13,20926.733194
-33.604175,13,20926.87607
-33.902074,13,20927.002666
-20.983718,15,20927.150359
9.578545,30,20927.483648
-20.952873,15,20927.658278
-18.009158,16,20927.800994
-18.264525,16,20927.96911
-18.368411,16,20928.126654
-17.495218,16,20928.285499
-21.111782,15,20928.443606
-18.529819,16,20928.622664
-18.65637,16,20928.796344
-22.836767,15,20928.955345
-22.878986,15,20929.097708
-23.010809,15,20929.244997
-18.564263,16,20929.419899
-1.487576,19,20929.626615
-17.907517,16,20929.786126
-17.038848,16,20929.932564
-16.577542,16,20930.091612
-17.029127,16,20930.281251
-34.086896,13,20930.407619
-20.990864,15,20930.571019
-20.818678,15,20930.728951
-20.882675,15,20930.871885
-21.034611,15,20931.014725
-23.046971,15,20931.161745
-22.906148,15,20931.320161
-22.891844,15,20931.446872
-22.932202,15,20931.60525
-22.967213,15,20931.768321
-33.862222,13,20931.895266
-20.862507,16,20932.038318
-17.219054,16,20932.212545
-33.790444,13,20932.359702
-21.00563,15,20932.517478
-21.216576,15,20932.675433
-21.249171,15,20932.850692
-21.460253,15,20932.997331
-33.789828,13,20933.124288
-21.341061,15,20933.266095
-17.460833,16,20933.440765
-22.711464,15,20933.619886
-17.230463,16,20933.794854
-22.942949,15,20933.954364
-17.721292,16,20934.113318
-17.736988,16,20934.27636
-16.879915,16,20934.434741
-33.97284,13,20934.561043
57.932831,35,20934.910245
-16.427023,16,20935.057572
-17.199542,16,20935.232932
-16.198979,16,20935.407303
-21.970728,15,20935.565817
-34.2219,13,20935.681473
-17.224942,16,20935.856629
-18.934124,16,20936.01557
-34.218747,13,20936.142646
-16.27964,16,20936.305681
-18.242801,16,20936.463659
-22.551746,15,20936.6216
-22.344726,15,20936.796114
-22.557908,15,20936.943851
-22.734172,15,20937.087427
-22.869498,15,20937.23008
-22.974163,15,20937.388042
-34.467972,13,20937.519131
-34.412143,13,20937.64573
-8.763576,17,20937.820301
-19.018219,16,20938.010691
-18.661281,16,20938.158668
-23.36831,15,20938.300961
-18.235844,16,20938.491413
-18.399631,16,20938.650285
-18.574501,16,20938.813699
-18.700668,16,20938.988333
-18.718695,16,20939.146465
-18.604498,16,20939.320922
-18.675407,16,20939.48377
-19.026598,16,20939.642547
-23.053341,15,20939.785451
-6.265212,18,20939.961483
-18.30569,58,20940.53683
14.22353,51,20940.981766
-18.768393,16,20941.124274
-18.858121,16,20941.283011
-30.948279,74,20941.969335
-18.893685,16,20942.112367
-19.240006,16,20942.254962
-18.772929,16,20942.413776
-18.548441,16,20942.544889
-16.170201,16,20942.687014
-15.722906,16,20942.845484
-18.67042,16,20943.00409
-18.41928,16,20943.151249
-18.780153,16,20943.293964
72.331778,68,20943.92841
-8.709579,17,20944.103908
-8.87259,17,20944.266691
-11.696838,17,20944.425182
-19.074367,16,20944.568571
92.185839,48,20945.043473
-26.165559,37,20945.382282
-8.233705,17,20945.524569
-8.18168,17,20945.682818
-8.10877,18,20945.857947
-21.829531,15,20945.990005
-8.633823,17,20946.148691
-22.220596,15,20946.276176
84.841765,44,20946.687938
-22.170205,15,20946.819672
-21.862603,15,20946.962251
38.034574,34,20947.280553
-8.408567,17,20947.443798
-8.310505,17,20947.608646
-8.254935,17,20947.766779
-8.435593,17,20947.941431
-7.997102,17,20948.115726
39.305977,34,20948.421427
-8.351318,17,20948.59605
-28.770987,62,20949.102696
49.324241,57,20949.641056
-8.508976,17,20949.819586
-8.437151,17,20950.013097
-8.631012,17,20950.187945
-8.769065,17,20950.362137
-9.103041,17,20950.541795
-8.833563,17,20950.716384
-8.565979,17,20950.874841
-9.000241,17,20951.08214
50.4376,33,20951.387798
-7.819858,18,20951.546341
-3.866846,35,20951.895464
0.914337,48,20952.340514
-9.061512,17,20952.487807
-8.801161,17,20952.66226
34.149892,33,20952.979957
-7.89864,18,20953.154249
-21.886104,15,20953.301399
-22.30748,15,20953.428054
-8.328796,17,20953.586849
-22.473373,15,20953.729417
-21.755591,15,20953.87687
-16.178549,16,20954.019746
-22.126626,15,20954.163087
-7.233646,18,20954.321779
10.72917,21,20954.516312
-22.152618,15,20954.658944
-22.456367,15,20954.817225
-7.987135,18,20954.991487
32.997085,40,20955.3629
-8.222873,18,20955.505642
-7.874652,18,20955.648875
-8.488607,17,20955.792233
-8.618106,17,20955.95603
-8.118128,18,20956.114795
-8.306042,18,20956.289278
-8.240228,18,20956.464039
-7.947776,17,20956.627476
-8.299788,18,20956.770907
-8.348858,18,20956.944618
-8.452599,18,20957.102829
-7.997967,18,20957.266535
-8.314115,18,20957.440958
-8.340118,18,20957.599243
-8.217088,18,20957.757813
-7.934502,18,20957.952908
-8.436498,18,20958.127229
-7.789914,18,20958.301207
-8.020156,18,20958.474999
-7.698027,18,20958.638178
-7.741806,18,20958.812272
-8.050325,18,20959.002015
30.612808,44,20959.350704
-8.253998,18,20959.513858
-8.255314,18,20959.671881
-7.775349,18,20959.846742
-16.977434,16,20960.005138
-22.477484,15,20960.153794
-8.434116,18,20960.31276
-7.821628,18,20960.487749
-16.892922,16,20960.630504
-7.657265,18,20960.793386
-8.533901,18,20960.968553
-242.411639,93,20961.825567
-7.839668,18,20962.016534
-7.810113,18,20962.196228
-7.940575,18,20962.355106
-149.650003,73,20963.020715
22.694114,32,20963.321914
-8.176413,17,20963.469955
-13.284389,17,20963.62895
-8.490208,17,20963.755982
-8.121221,17,20963.915122
-8.479261,17,20964.078493
-125.914453,82,20964.823544
-0.710022,94,20965.687132
-8.236258,17,20965.846032
-32.219926,48,20966.309196
-196.893336,79,20967.039595
13.757131,34,20967.355917
-7.525486,18,20967.530768
23.360935,36,20967.867958
-11.349788,36,20968.185087
-9.485193,17,20968.359217
-35.485458,73,20969.030981
-144.134422,32,20969.320696
-8.918653,17,20969.480093
-13.029539,17,20969.646815
42.469283,70,20970.243463
-10.248826,17,20970.37744
-21.989521,15,20970.496851
-7.752221,18,20970.623597
-21.965147,15,20970.748063
-21.911105,15,20970.871979
-21.863703,15,20971.000697
-21.971698,15,20971.126558
-22.107544,15,20971.260552
-7.979534,18,20971.418498
-8.93043,17,20971.545866
-10.991248,53,20971.999236
-8.489913,17,20972.146414
-7.800451,18,20972.293606
58.304603,51,20972.73024
-9.079149,17,20972.873433
17.136296,36,20973.182065
-17.272011,16,20973.31957
-17.550317,16,20973.453443
-7.598555,18,20973.602398
-22.049864,15,20973.731223
-21.665151,15,20973.856695
-21.78318,15,20973.980733
-8.095628,18,20974.129002
-21.704443,15,20974.250514
-22.025463,15,20974.382416
-21.858811,15,20974.521266
-21.740517,15,20974.663389
-21.696797,15,20974.80277
-21.610761,15,20974.943574
-21.834579,15,20975.084381
-22.048262,15,20975.209416
-21.823181,15,20975.333797
-21.768584,15,20975.479662
-21.905468,15,20975.613523
-17.418696,16,20975.756497
-22.017447,15,20975.904046
-21.464528,15,20976.023301
-22.060102,15,20976.15052
-17.713383,16,20976.289109
-17.296558,16,20976.443457
-17.634562,16,20976.57684
-22.211244,15,20976.700719
-21.894465,15,20976.853176
-22.064481,15,20976.983089
-22.133365,15,20977.127123
-21.802258,15,20977.255742
-21.629447,15,20977.390006
-18.066879,16,20977.533095
-21.858772,15,20977.668444
-21.968973,15,20977.804689
-21.816744,15,20977.931988
-21.654144,15,20978.072077
-21.747975,15,20978.213743
-22.027183,15,20978.330348
-21.947503,15,20978.457798
-21.889119,15,20978.582748
-22.229967,15,20978.728504
-22.431649,15,20978.852091
-24.280305,15,20978.992889
-28.827561,14,20979.105561
-28.771626,14,20979.223146
-29.137889,14,20979.346727
-24.607423,15,20979.481033
-24.133521,15,20979.607258
19.287174,57,20980.070569
103.442317,40,20980.396426
-21.873245,15,20980.526471
5.182263,33,20980.819904
-21.619683,15,20980.947577
-21.649526,15,20981.089183
-21.8411,15,20981.224073
-21.725211,15,20981.350951
-21.829698,15,20981.472918
-21.894984,15,20981.606109
-22.200938,15,20981.740059
-21.797587,15,20981.868583
-21.843151,15,20981.988939
-21.860115,15,20982.106402
-21.963995,15,20982.236143
-21.970549,15,20982.356699
-21.899501,15,20982.484106
-28.818155,14,20982.605877
-28.433089,14,20982.73822
-28.719875,14,20982.850544
-28.827164,14,20982.976049
-21.739227,15,20983.104083
-21.899332,15,20983.231645
-21.786756,15,20983.352683
-21.715871,15,20983.473664
-21.822841,15,20983.598824
-21.888572,15,20983.728247
-21.91393,15,20983.86659
-22.030474,15,20983.992489
-22.025392,15,20984.120755
-21.745089,15,20984.245078
-21.306649,15,20984.366828
-21.819891,15,20984.485801
-17.578474,16,20984.62634
-21.899957,15,20984.749356
-16.988134,16,20984.878001
-21.519238,15,20985.003881
-21.747975,15,20985.13204
-21.424086,15,20985.261355
-21.788371,15,20985.404781
-21.781928,15,20985.529649
-21.71067,15,20985.670323
-21.488949,15,20985.796734
-21.365041,15,20985.9302
-21.513772,15,20986.052784
-21.795015,15,20986.181047
-22.100997,15,20986.307616
-21.824592,15,20986.446452
-21.821514,15,20986.567099
-21.887971,15,20986.697124
-21.762524,15,20986.819985
-21.815604,15,20986.944224
-21.819536,15,20987.070117
-21.972239,15,20987.177956
-21.935334,15,20987.335308
-21.851608,15,20987.465854
-21.86373,15,20987.593262
-21.735028,15,20987.731575
-21.955296,15,20987.861936
-21.863557,15,20988.004673
-21.499911,15,20988.14423
-22.060086,15,20988.270949
-21.842366,15,20988.405553
-21.540481,15,20988.540437
-21.621172,15,20988.669739
-21.58603,15,20988.803296
-21.527966,15,20988.936373
-21.35154,15,20989.067631
-21.811967,15,20989.206618
-21.742436,15,20989.346969
-21.709939,15,20989.482925
-21.624732,15,20989.615052
-21.232694,15,20989.741188
-21.523984,15,20989.876011
-21.347201,15,20989.994513
-21.520019,15,20990.113542
-21.549795,15,20990.239875
-21.722603,15,20990.358454
-21.897179,15,20990.46659
-21.40927,15,20990.608115
-21.733231,15,20990.732028
-21.870702,15,20990.868355
-21.439505,15,20990.993841
-29.048669,14,20991.108004
-28.941472,14,20991.218466
-21.736575,15,20991.340629
-8.027175,17,20991.482043
-21.578238,15,20991.602246
-28.961538,14,20991.712307
-21.644894,15,20991.867399
-21.814047,15,20991.979862
-21.498187,15,20992.10123
-23.425666,15,20992.228065
-28.673211,14,20992.346728
-21.078707,15,20992.473128
