#{"t_start": 1768398537.5001783, "env_id": "None"}
r,l,t
2276.357582,370,8669.087561
2261.787601,398,8674.373853
2627.163973,339,8678.629671
853.626375,248,8681.838787
2331.562797,351,8686.541687
2252.54469,319,8690.578754
2539.630433,313,8694.64536
2430.9089,355,8699.090244
2251.016167,314,8703.255392
2237.720607,358,8707.803524
2206.769935,285,8716.024839
2086.628794,457,8721.827756
193.584735,168,8724.004099
2530.195093,332,8727.448726
2139.790899,305,8730.576145
2210.010897,302,8733.732322
1742.354752,548,8739.396909
2285.044809,326,8742.735579
2365.32925,356,8746.417673
2346.412642,426,8750.790677
2429.560128,319,8754.127983
2041.995029,348,8758.625134
2390.103553,307,8762.429785
2562.252704,317,8766.703987
2271.775778,373,8771.516054
2254.186798,292,8775.200645
2361.283639,302,8779.301043
2486.824478,398,8784.412939
2377.750514,349,8788.994884
2500.865961,300,8792.870414
2481.081315,302,8796.914206
2462.678821,328,8801.246633
2431.527701,308,8805.237499
296.826172,165,8807.45866
1975.290297,346,8812.094888
2424.642136,332,8816.488177
2482.27367,318,8820.553589
2512.857914,315,8824.656204
2079.553978,322,8828.962668
2341.5442,318,8833.007533
2224.704558,331,8837.274069
570.336889,90,8843.212045
-60.088129,115,8844.534208
2302.818847,604,8850.871783
2416.373066,449,8855.4916
2399.800464,490,8860.609121
2569.24929,389,8864.680731
2297.865522,596,8870.934961
732.131384,155,8872.55526
425.76452,338,8876.101508
2042.034983,345,8879.696306
1001.035813,144,8881.194642
784.808647,197,8883.23186
2085.331006,389,8887.238788
2376.739936,329,8890.649506
2300.794729,302,8893.815948
2409.745559,354,8897.57519
863.290804,291,8900.710033
2471.396952,293,8903.809351
2492.036087,305,8906.915781
2340.645723,315,8910.087671
1179.233144,319,8913.343672
1280.950572,202,8915.408952
2506.539521,285,8918.425832
2415.805149,343,8922.043408
2621.185195,318,8925.438408
2538.418204,322,8928.932975
2520.61647,322,8932.436041
2576.271898,444,8937.2328
2374.327105,324,8940.635285
2636.373591,463,8945.430659
2041.753991,258,8951.755567
-24.870165,41,8952.214998
-340.890436,161,8953.8708
2482.830739,320,8957.196369
95.149231,60,8957.809654
2435.588379,332,8961.288331
2522.162436,347,8964.878367
2378.500916,326,8968.256272
2654.047119,415,8972.56585
2280.968343,362,8976.305758
2405.159799,326,8979.678094
2567.017736,321,8983.007936
2487.25727,393,8987.09062
2486.366522,339,8990.574418
2134.978802,348,8994.196947
2501.294199,317,8998.19938
2508.874313,336,9002.68385
2539.683097,309,9006.50806
2675.276896,333,9010.742601
2529.713996,325,9015.041248
2431.33699,312,9019.005097
6.578121,90,9020.155387
2633.589624,343,9024.663009
2215.404695,299,9028.5012
2428.390602,307,9032.604754
2474.397714,407,9037.670433
2070.316967,325,9041.966
2455.549156,305,9046.058272
2717.15085,381,9050.968159
2132.176243,346,9055.475217
2313.769921,331,9059.782877
2485.68905,325,9064.023289
2689.251152,430,9069.396501
528.586594,88,9075.282432
-38.067607,74,9076.233205
-29.905892,180,9078.541799
133.80459,142,9080.445624
2648.420344,458,9085.969069
2434.035517,305,9089.093416
450.198005,117,9090.295842
177.660701,58,9090.893304
2324.801142,487,9095.967785
2615.903464,366,9099.708033
2333.925715,314,9102.901142
2505.272482,384,9106.81646
2567.080395,339,9110.252773
2540.777271,327,9113.520723
2475.952602,339,9117.702746
2546.557562,380,9122.489015
2492.908491,411,9127.918085
38.542679,403,9132.966896
-495.411832,270,9136.580925
-46.576588,245,9139.829643
750.65151,127,9141.434932
2442.64267,307,9145.313416
2474.432926,325,9149.308622
2647.088174,364,9154.045854
2395.858156,366,9158.8275
2641.575964,337,9163.029425
2549.541414,305,9167.113714
2249.802929,312,9171.159409
2278.325784,323,9175.355165
2336.09825,336,9179.552508
2302.097372,307,9183.512666
2541.797064,310,9187.642973
2486.608726,317,9191.595797
2404.391459,350,9196.127184
16.393065,15,9200.101095
2343.996021,360,9204.575454
64.124574,63,9205.235961
2581.377889,338,9208.725223
2482.294656,389,9212.701316
2647.467958,347,9216.192835
2371.938056,352,9219.793634
2344.21126,337,9223.207407
2237.471477,304,9226.297053
2319.710818,425,9230.697879
2838.563519,474,9235.70862
2506.846852,317,9239.0186
2399.883095,395,9243.063485
2500.027571,341,9246.596492
2494.808191,315,9249.855516
2279.058289,297,9252.885776
84.725236,96,9253.892089
2635.283623,351,9257.628185
2462.985223,310,9260.897814
2365.653966,319,9264.227636
2349.918806,342,9267.676789
2544.783249,338,9271.100441
2521.388689,305,9274.182584
2416.722072,326,9277.514698
2331.851002,312,9280.790095
2248.286357,319,9284.138341
2446.332361,300,9287.266819
2281.010147,333,9290.741168
2167.653814,294,9293.836647
2389.20021,308,9297.07688
2084.889065,370,9300.913514
2417.747167,282,9303.792485
297.054698,41,9307.597647
71.80935,74,9308.400184
100.728493,108,9309.530252
1866.300697,397,9313.61931
2064.592794,299,9316.728781
2175.650256,321,9320.061029
2439.033398,355,9323.724563
2333.800972,382,9327.684492
2118.651465,333,9331.147274
2434.685019,282,9334.068256
2414.415333,311,9337.277006
2510.71127,312,9340.509363
2474.219884,329,9343.934749
2525.385718,307,9347.102938
2275.606641,347,9350.694699
2337.847344,302,9353.813668
2142.314285,368,9358.695704
2293.412443,326,9362.770642
2171.290973,309,9366.645466
2418.122488,303,9370.69132
2610.028538,436,9376.142105
2404.307743,390,9381.29095
2563.800021,351,9385.913082
2476.151196,301,9389.890292
2372.833574,322,9393.890478
2003.699435,332,9398.224277
2307.002999,316,9402.388871
2354.791665,338,9406.693383
2432.077471,315,9410.934543
2347.501945,314,9415.094457
2534.387268,322,9419.343184
2288.242192,301,9423.042448
1120.831397,197,9429.720676
16.083005,101,9430.942478
2408.389538,382,9435.677612
2511.693206,318,9439.891202
2440.124045,314,9443.93146
2321.441998,351,9447.592433
187.71699,72,9448.320367
2440.496009,289,9451.265164
2551.140616,307,9454.391899
2349.669029,377,9458.285428
2082.790039,339,9461.717794
2461.825392,317,9464.930816
2393.694583,335,9468.321465
2410.056193,359,9471.944333
2565.200742,323,9475.492555
2500.090272,376,9480.216163
2155.706029,308,9484.2879
2417.470501,316,9488.169306
2108.435283,320,9492.215076
2504.454543,293,9496.115838
2346.947976,334,9500.269176
2600.080017,328,9504.440212
2234.86817,295,9508.071129
2532.00274,293,9511.9616
2585.321037,362,9516.618064
2813.234551,377,9521.408894
2203.140704,334,9525.844381
2567.536162,343,9530.153211
2572.264235,342,9534.501278
2560.699173,315,9538.313247
2482.951803,310,9542.419308
2443.335695,287,9546.124101
2422.956299,292,9553.925405
8.350859,159,9555.944931
229.224149,332,9560.104794
2393.165705,321,9564.248305
2794.291212,452,9568.945305
2538.131675,307,9572.074187
2305.288809,317,9575.302877
2268.309156,311,9578.499497
2417.252476,302,9581.588435
2534.603381,341,9585.049927
2440.146125,284,9587.956269
2414.366476,315,9591.166951
2510.090206,303,9594.262281
2455.700358,319,9597.587431
2495.601729,313,9600.843075
536.289828,132,9602.181537
2470.351824,298,9605.243169
568.487725,100,9606.264271
2334.078921,315,9609.467189
2320.570561,338,9612.918273
2479.963195,303,9616.070294
2463.336288,278,9618.909951
2358.684665,336,9622.361694
2428.771261,327,9625.744244
2480.368757,289,9628.698781
2489.508458,371,9632.502191
2021.096173,310,9635.666985
2279.209975,301,9638.821561
2427.725607,333,9642.345383
2466.319817,344,9645.932829
2501.468635,297,9649.047039
2438.109063,299,9652.216889
2406.829686,335,9655.753036
2150.812136,309,9662.860797
2382.835271,412,9667.122381
541.20757,375,9670.98534
2515.948276,309,9674.169386
2450.119152,323,9677.483347
578.330928,86,9678.356388
2498.955055,316,9681.57172
1927.427955,290,9684.554232
2273.215246,290,9687.579174
2351.763888,298,9690.707534
2459.001631,325,9694.09394
2487.378808,318,9697.418593
2697.523916,391,9701.550918
2480.526704,347,9705.214673
2254.704232,360,9708.97371
2572.039663,324,9712.285583
1087.898313,139,9713.67436
2556.693598,316,9717.801518
2337.264528,311,9721.587944
2558.790351,324,9725.692795
2593.328116,325,9729.970265
2412.927685,294,9733.518411
2384.057237,305,9737.468887
2468.575519,372,9742.429119
2801.029395,370,9747.224271
2512.765802,349,9751.579272
2395.465782,313,9755.588387
2293.437431,304,9759.621661
2552.789073,329,9763.723062
2251.188343,285,9767.399906
2258.087107,406,9772.773293
2261.297253,296,9776.602146
1571.491598,198,9783.611262
-379.944389,62,9784.409668
-149.129012,50,9785.026888
2131.555619,343,9789.445118
137.804571,41,9789.949476
50.812448,34,9790.380826
-84.598672,214,9793.061057
2620.856575,362,9797.844817
2549.422146,342,9802.266919
0.646062,31,9802.64485
2454.560109,321,9806.124415
2507.923731,311,9809.32561
2282.098322,343,9812.90388
2405.562296,295,9815.94337
64.723381,22,9816.16432
64.236676,19,9816.359807
64.048258,25,9816.627363
2471.335927,322,9819.932153
2418.906676,312,9823.134052
2448.492365,303,9826.242048
2336.252486,358,9829.921469
2498.136612,326,9833.292998
112.292339,27,9833.567729
2546.305244,327,9837.634575
2485.165821,297,9841.575557
130.218815,28,9841.92256
2262.610364,305,9845.761692
2275.252249,307,9849.786525
2631.939926,337,9854.287057
84.166354,20,9854.522937
2438.996073,312,9858.463525
71.191939,21,9858.730312
2499.677947,303,9862.702086
82.162255,53,9863.409352
68.402778,19,9863.661011
79.617301,23,9863.967809
113.55341,22,9864.254443
104.289405,29,9864.603383
117.009558,28,9864.951433
2193.087021,334,9869.40542
110.640398,28,9869.77105
26.275713,23,9870.087134
55.917468,20,9870.340683
24.661999,43,9870.929082
2428.429858,289,9874.626357
109.566375,31,9875.022382
154.601354,38,9875.498022
2263.015904,300,9879.43898
69.641316,28,9879.818789
91.824928,24,9880.135435
61.401456,22,9880.420802
93.427436,33,9880.867231
2432.008869,317,9885.09111
62.25633,24,9885.407665
99.595456,28,9885.770921
64.790218,21,9886.029423
101.49523,27,9886.362708
98.282417,23,9886.665071
81.143401,32,9887.076694
113.032554,22,9887.350853
2537.589224,318,9891.488496
2569.38091,327,9895.70796
2437.127069,367,9900.641284
2471.227386,309,9904.601695
65.016654,22,9904.869324
276.534036,56,9909.183489
89.869875,58,9909.9436
2399.197177,372,9914.808846
434.757486,131,9916.462916
237.915849,128,9918.073589
2384.560045,356,9922.785728
371.546609,124,9924.303862
2166.388048,279,9927.229446
290.918885,112,9928.367757
2569.026073,320,9931.617817
99.800185,143,9933.07204
2556.090157,310,9936.235466
2421.457048,281,9939.091323
2165.240967,373,9942.882751
2284.991817,295,9945.889704
2477.832298,297,9948.901357
2110.622313,347,9952.432898
2474.681247,300,9955.514053
398.27979,117,9956.711387
2379.182257,311,9959.872823
2476.932397,324,9963.226913
2380.283081,365,9967.603972
2345.022181,316,9970.916255
2191.475906,414,9975.337744
2545.400501,395,9979.679601
2432.668569,288,9982.736271
2622.285783,404,9986.902045
2413.842852,297,9990.254667
2751.705487,351,9993.790435
2518.141827,301,9996.828339
2329.063907,401,10001.003167
2431.768244,368,10004.75076
2493.134394,381,10008.6963
1978.030914,287,10011.606641
2585.296119,331,10015.001239
983.661869,123,10018.780694
257.899337,112,10019.999851
-163.11377,154,10021.640213
185.3438,67,10022.341108
406.584557,100,10023.370756
2478.522565,420,10027.683051
2300.749589,332,10031.078934
2482.60736,299,10034.152105
2520.871982,339,10037.620164
2456.913768,284,10040.507319
2609.908508,325,10043.845191
-197.158153,166,10045.556662
2263.280401,296,10048.622983
2502.261496,298,10051.699139
2448.40123,351,10055.345876
280.796272,276,10058.259923
2418.393493,295,10061.297963
2527.300216,312,10064.527575
2529.970752,341,10068.064584
2216.938624,400,10072.161198
2492.735449,405,10076.943638
2468.164097,311,10080.784544
2246.635584,343,10085.182987
2346.015796,298,10089.003061
2438.129349,301,10092.68469
2563.902233,308,10096.710864
2232.898734,287,10100.488274
2664.244569,339,10104.785499
2095.715799,296,10108.539704
2554.036485,308,10112.403497
2211.43113,296,10116.364575
2182.168334,395,10121.360667
2693.532193,336,10125.701057
811.841251,231,10128.791457
2328.245522,294,10132.601724
518.592114,85,10137.359805
119.189627,125,10138.918457
111.102129,98,10140.111385
2438.62168,296,10144.011807
2369.404597,304,10147.948424
2395.9704,382,10152.767687
1360.900884,281,10156.508129
2647.739435,347,10160.962254
345.333269,55,10161.672887
2648.611624,417,10166.373098
2272.715785,325,10169.724402
2488.619076,357,10173.395854
234.663849,77,10174.175919
2630.377156,334,10177.638153
2368.79673,307,10180.794801
2485.703481,317,10184.057214
426.032512,105,10185.134888
2303.169141,309,10188.320627
2526.325529,365,10192.103658
2439.965274,315,10195.782103
2585.202486,364,10200.574375
2390.79697,319,10204.645314
2366.995289,377,10209.698267
2219.408313,314,10213.781756
2112.282697,324,10217.924634
2462.746672,306,10222.043786
2500.529049,358,10226.838446
2271.976548,335,10231.286154
2601.723702,305,10235.131065
2320.399855,312,10239.34251
2462.384602,349,10243.954723
2329.807879,372,10248.726237
2537.211038,366,10253.656043
2562.225367,303,10257.735412
1250.277144,180,10264.352941
2163.250401,395,10269.587327
1276.993371,565,10276.745494
2174.954095,385,10281.892765
-396.74742,832,10291.000355
2410.682456,304,10294.058414
2540.386172,366,10297.785381
2369.698914,286,10300.67206
2411.294394,379,10304.529142
2394.567414,332,10307.878647
2474.998244,305,10310.987284
2195.545179,381,10315.005405
2409.59512,390,10319.007312
2254.511071,382,10322.949512
1251.904399,217,10325.180356
1002.979609,278,10328.003998
2269.903607,290,10330.95163
2383.633883,348,10334.522367
2069.208186,328,10338.048857
2340.26056,342,10341.738522
1232.85211,219,10344.065816
2647.050145,356,10347.630012
2112.779501,297,10350.623265
2176.486769,345,10354.080194
2543.05098,323,10357.351543
2659.061152,413,10361.72075
2592.580457,357,10365.498531
2402.333191,294,10368.638577
1993.327774,291,10375.886957
52.523068,79,10376.754285
232.911902,73,10377.527157
-64.623802,93,10378.509218
202.805734,74,10379.294835
313.20804,54,10379.868884
2508.668705,332,10383.412001
2479.336118,346,10387.038848
185.556816,118,10388.251667
2280.717361,489,10393.376371
616.279601,115,10394.574474
2519.564172,311,10397.81521
2377.145026,306,10400.983463
2528.855454,328,10404.384032
2231.145932,313,10407.605574
2374.561155,336,10411.082543
2576.668618,402,10415.270084
378.334061,210,10417.4216
2519.781266,332,10420.849434
854.594775,184,10422.737994
2427.953388,312,10425.966897
2382.509466,326,10429.31766
2268.694839,325,10432.677593
1092.147771,230,10435.28437
2265.426051,406,10440.387467
2002.906711,404,10445.735048
2377.692174,289,10449.324151
2505.76924,358,10453.964718
1162.459285,255,10457.349662
2190.622417,326,10461.416301
2529.486324,456,10467.136626
2446.813653,342,10471.636452
2357.647024,339,10476.046412
2413.199397,322,10480.037353
2404.924527,347,10484.612592
2474.765438,317,10488.745698
1127.278269,151,10494.539752
-52.333512,77,10495.476954
2438.488357,317,10499.526069
2551.629515,336,10503.927957
2357.131138,373,10508.515085
2354.916357,284,10512.244237
2349.459655,296,10516.136439
2455.775881,319,10520.154036
2562.333301,391,10524.97375
2489.500753,309,10528.123059
2340.860673,289,10531.079257
2215.716602,338,10534.575888
2460.015446,320,10537.87872
2478.921754,302,10540.991534
2537.754376,372,10544.81681
2439.151527,321,10548.097995
2723.397161,377,10551.90556
2475.877548,340,10555.86902
2284.182276,315,10559.772805
2689.553135,352,10564.212089
2316.066263,274,10567.871667
2429.390004,287,10571.466472
2508.592777,373,10576.176992
2478.471654,335,10580.662799
2254.82646,298,10584.442899
2427.304807,289,10588.179159
2375.391436,295,10591.852223
2526.238105,314,10595.996959
2435.642337,304,10599.999555
2604.709631,345,10604.366742
2389.902236,308,10608.490774
2427.532284,329,10612.738078
1770.156627,221,10620.791014
-191.715839,104,10622.180954
2527.247676,364,10627.034931
2823.466298,406,10632.079245
2565.847107,340,10636.549672
2607.367222,352,10641.114477
2334.841893,363,10645.393466
2616.853131,362,10649.269249
2308.733683,315,10652.498901
2498.309306,330,10655.852267
2366.585431,300,10658.931098
2279.923199,300,10661.98266
2398.680795,340,10665.421045
2296.102256,314,10668.649527
2426.741558,332,10672.036099
2474.210759,338,10675.575451
2296.868359,371,10679.520677
2477.827767,343,10683.032858
2425.743015,417,10687.354116
2160.741288,291,10690.349597
2701.403122,346,10693.914731
2413.575502,306,10697.11762
2474.167803,361,10701.080184
2439.067761,292,10704.193221
2471.485198,377,10708.071377
2493.006175,317,10711.323873
2323.470942,282,10714.247614
2503.75508,349,10717.848843
2396.912432,297,10720.915881
2596.138376,367,10724.757625
2354.940776,330,10728.170487
708.221736,94,10732.490042
-2.95322,67,10733.222822
2693.731778,439,10737.893469
66.258495,76,10738.685649
2329.874899,356,10742.461919
2442.509614,296,10745.545078
2549.424093,324,10748.896286
2267.69101,304,10752.007872
2364.754615,311,10755.168565
2419.292277,322,10758.471325
2596.489055,337,10761.914924
2499.290654,311,10765.120828
2498.528856,377,10768.977324
2107.113319,409,10773.23587
2448.428809,297,10776.259987
2573.598772,319,10779.529553
2538.013914,303,10782.667897
2247.609985,498,10787.797584
2207.667525,310,10790.961626
2452.42657,305,10794.15647
2537.649591,359,10798.898509
2406.935788,319,10802.995973
2411.173305,378,10807.723497
2396.188472,329,10812.139952
2195.880646,317,10816.122276
2476.579558,298,10819.894983
2237.967837,279,10823.605108
2300.611664,320,10827.79264
539.003268,117,10829.344154
2421.314028,310,10833.285042
2202.078891,354,10837.749286
2302.188853,308,10841.805294
2148.918981,269,10845.170011
591.432261,82,10850.030906
-74.388766,131,10851.796354
292.103572,154,10853.835086
215.487528,108,10855.254847
2576.248499,340,10859.737534
2432.405507,314,10863.638874
2575.064505,336,10868.011513
2380.712939,312,10872.059892
2508.527267,321,10876.034681
2780.159891,408,10881.475171
2448.175737,298,10885.043662
2503.511166,278,10887.947641
2465.112846,310,10891.162843
2160.379722,348,10894.789433
776.517217,152,10896.399134
2434.993369,283,10899.316232
2471.556371,304,10902.468028
2179.309932,441,10907.009819
2396.843673,323,10910.348375
2502.875861,311,10913.560346
2484.542576,325,10917.495669
2207.733088,330,10921.789998
2438.848341,355,10926.381569
2121.674726,330,10930.515873
2385.887564,317,10934.778995
2335.508965,315,10938.861803
2334.183911,320,10942.92363
2326.897425,331,10947.131026
2504.736406,331,10951.454507
2470.086592,349,10956.014024
2345.232866,305,10959.914328
2416.641967,320,10964.205721
2355.584317,337,10968.706282
1578.409992,263,10975.940776
1211.360382,285,10979.623574
92.605612,169,10981.844667
-92.482671,162,10983.958056
2497.365337,323,10987.992218
2332.209732,323,10992.239317
2478.354463,327,10996.507029
2534.786312,495,11002.861432
416.672088,291,11006.059471
2377.637379,327,11009.459989
2309.181647,300,11012.52784
2554.427433,318,11015.761651
2412.843645,308,11018.892667
2073.169333,325,11022.230301
2296.091133,321,11025.479224
2482.612185,339,11028.937635
2358.049235,302,11031.999768
2265.969428,378,11035.94602
2218.056908,314,11039.196881
2404.209487,281,11042.095555
571.04604,625,11048.720823
2362.402933,310,11051.896116
1409.666974,567,11057.830721
2303.276713,320,11061.168324
2046.747935,388,11065.224416
2331.05384,300,11068.292339
2411.151172,305,11071.414273
1497.111345,378,11075.277989
2356.065216,316,11078.497045
2378.136655,316,11081.815665
2231.858952,287,11088.740558
-8.840262,57,11089.378563
246.744259,108,11090.516341
198.244744,39,11090.933781
-17.905374,65,11091.601032
99.558761,145,11093.125676
437.333865,91,11094.093108
2351.683115,317,11097.538113
299.664607,113,11098.756316
2291.155584,319,11102.27396
2410.695549,326,11105.792783
2017.317162,357,11109.589322
2199.477837,308,11112.78372
2478.049486,307,11115.987579
2270.218762,308,11119.17058
2439.795526,308,11122.321275
2245.800744,303,11125.432423
2554.676867,340,11128.903127
2418.594209,316,11132.167105
2494.173725,311,11135.420083
2599.106262,324,11138.831317
2247.939562,334,11142.361879
2520.998977,343,11145.97348
2378.359406,305,11149.137364
2266.435408,314,11152.414744
2590.478119,414,11157.493139
2268.671805,314,11161.410045
2194.952448,322,11165.529013
2542.962136,331,11169.894809
2445.121794,310,11173.742093
2511.418076,344,11178.220433
79.069039,154,11180.255147
547.7385,129,11181.948631
2596.355876,318,11186.131814
2338.40756,287,11189.82534
2260.900968,308,11193.762505
2472.633445,292,11197.622933
679.881192,109,11199.065119
2360.177805,310,11206.647444
26.7729,110,11208.113758
-57.250497,249,11211.362442
2392.20526,425,11216.802236
428.254532,91,11217.934564
88.000471,151,11219.790891
290.957748,67,11220.602428
2325.396861,456,11226.557443
2613.102935,345,11230.846584
424.426495,109,11232.160863
2452.40739,326,11236.360781
395.221803,140,11238.216426
2289.959134,371,11242.942795
2360.180623,350,11246.686645
20.608986,15,11246.844885
335.955354,245,11249.33681
2374.631621,326,11252.65717
2335.042501,331,11256.063229
2446.264461,299,11259.134459
2278.36034,306,11262.274329
2495.223815,318,11265.475552
768.895174,152,11267.025188
2234.000226,334,11270.432684
2346.727821,314,11273.613302
904.371784,246,11276.68917
2266.523293,352,11281.369502
729.455108,154,11283.262806
2493.566737,340,11287.56301
2460.714693,302,11291.595693
1197.007914,273,11295.183605
1221.982428,250,11298.343232
2275.329201,298,11302.29329
1321.190551,239,11305.40276
2694.890578,334,11309.826677
2547.350866,312,11313.851722
2288.755543,288,11317.461959
2444.912612,345,11322.056604
2515.107613,280,11325.633793
1159.496804,157,11331.999617
237.655481,119,11333.573597
57.008589,266,11337.123955
372.911867,154,11339.18082
301.859789,83,11340.238706
2378.128355,459,11345.854555
2375.319937,490,11352.352165
2642.33557,447,11357.923451
2548.345283,347,11362.53844
2187.956587,433,11367.446775
2368.742537,343,11371.071344
2313.597859,334,11374.538165
2244.175123,329,11377.890359
1914.230186,346,11381.404154
2388.560232,400,11385.483788
2542.697955,424,11389.790009
2314.164203,301,11392.844058
2511.30151,344,11396.407681
2205.126633,314,11399.660198
2375.969262,342,11403.240953
2264.182576,294,11406.254822
2534.204217,403,11410.467093
2574.241731,315,11413.771438
2640.199554,368,11417.54771
1166.385049,149,11419.091997
2595.180482,375,11423.108077
2479.369991,362,11426.827976
2327.093527,338,11430.27465
2475.577041,323,11433.542101
2360.793178,316,11436.735161
2377.107941,383,11440.617684
721.455153,99,11445.955936
-141.074533,86,11446.894593
2577.650985,381,11450.860809
2496.04063,373,11454.780937
2429.867595,297,11457.898404
2434.395175,295,11460.991162
142.156682,40,11461.399087
2616.787689,405,11465.70101
2434.842698,298,11468.804875
2321.569351,297,11471.865729
2465.648401,291,11474.880559
2491.354077,291,11477.902985
2475.221859,347,11481.532082
2470.186091,300,11484.633025
2325.47242,285,11487.541619
37.579181,28,11487.822566
2468.546792,342,11491.343057
2428.566975,277,11494.187793
2274.569913,335,11497.627371
2507.312011,311,11500.827559
2035.023532,314,11504.063926
-59.121103,20,11504.272596
2391.009087,308,11507.427741
2465.508641,296,11510.468037
1960.383203,317,11513.74261
2438.118404,326,11517.697415
2411.725134,306,11521.693963
2399.969505,324,11526.007092
-205.954228,103,11527.296291
2519.424783,308,11531.091891
2385.039114,311,11535.256381
2541.755149,331,11539.475369
2412.595696,297,11543.234414
2427.818389,332,11547.526152
2433.191923,320,11551.769928
2447.418711,334,11556.191314
1276.958928,174,11562.455333
89.703503,91,11563.659681
2525.439629,368,11568.320457
2184.485046,422,11573.828905
2485.630145,294,11577.511242
2525.338796,310,11581.560237
2364.375889,353,11586.048254
2368.739194,289,11589.656433
2373.738439,350,11594.331194
2308.98874,342,11598.627099
2549.049565,310,11602.620357
2519.956906,302,11605.988734
2292.496185,335,11609.480458
2610.851536,319,11612.739994
2394.24538,341,11616.246681
2213.407313,315,11619.514055
2224.264439,344,11623.074634
2445.079622,311,11626.262651
2592.840889,304,11629.374593
2383.467166,282,11632.244582
2386.33421,328,11636.106242
2151.490303,298,11639.861734
2255.659669,300,11643.614319
2461.022511,295,11647.534451
2322.464632,326,11651.767098
2225.097772,346,11656.163204
2303.706643,280,11659.890816
2436.374497,311,11663.842302
2567.890873,383,11668.865543
2496.627796,308,11672.711865
2501.412994,295,11676.617314
2296.066573,341,11681.099159
1176.093016,207,11687.737446
56.626205,52,11688.406865
2556.10195,344,11692.858719
2579.918045,368,11697.556095
2519.780032,360,11701.973644
2572.637417,314,11706.120437
2494.864572,339,11710.444435
2381.143186,317,11714.46151
2416.533598,319,11718.735062
2140.805784,328,11722.938821
2542.279622,308,11726.371348
2250.481135,315,11729.688415
2563.42159,318,11733.051721
2509.427758,329,11736.420627
2506.292091,313,11739.629254
2534.030572,346,11743.190793
2745.203011,348,11746.760473
2340.759213,290,11749.735683
2378.950853,291,11752.721473
2387.370323,299,11755.804826
2528.113869,316,11759.088161
2480.094028,313,11762.293901
2733.850643,359,11766.074523
2582.144274,326,11769.445178
2463.873974,296,11772.487748
2406.132636,311,11775.666361
2424.592908,338,11779.197068
2432.337351,316,11782.529325
2207.274073,373,11786.363024
2398.576627,309,11789.517768
2310.68571,308,11792.681871
2425.501671,372,11796.54686
1231.604183,165,11802.360562
0.815386,39,11802.828019
2.145913,35,11803.176473
-26.640378,72,11803.905444
2241.648398,334,11807.411622
2179.543886,327,11810.853882
2428.850904,320,11814.30826
2494.764504,286,11817.381849
2524.38285,365,11821.309012
2424.123068,296,11824.465291
2446.97264,421,11828.897242
2392.173051,318,11832.159167
307.754784,77,11832.939815
2249.420547,296,11835.989643
-98.742246,21,11836.21063
2361.323654,338,11839.657926
2387.727656,296,11842.696249
2537.285083,302,11845.770896
2176.628465,332,11849.171088
2508.272522,312,11852.42697
2376.445623,357,11856.103903
2546.564914,360,11859.785961
2562.157864,352,11863.465685
2753.186831,347,11867.146419
2286.04005,298,11870.207288
2466.524405,288,11873.149289
2533.769203,321,11876.995324
2512.125881,306,11881.037369
2427.882552,368,11885.653212
2426.161393,289,11889.366419
2405.159907,339,11893.862091
2216.399412,294,11897.486726
2339.458869,335,11901.762456
2410.625837,284,11905.447656
2128.643129,382,11910.515366
1887.4449,293,11918.087216
2166.917745,363,11922.799882
-14.119807,110,11924.131636
209.152209,105,11925.428938
2129.339435,328,11929.54401
180.269258,69,11930.451025
2537.62702,347,11934.995839
2363.843357,330,11939.315814
2492.625146,316,11943.235834
249.856853,65,11944.011312
2393.506455,342,11948.293427
2275.699835,336,11952.625919
2575.960491,306,11956.325437
2006.849975,353,11960.79721
384.913356,72,11961.726005
366.172711,322,11965.503355
2215.768154,296,11968.484029
2515.541887,331,11971.813422
2385.23793,297,11974.794837
2487.292465,331,11978.225806
2148.593281,296,11981.218252
2392.047772,297,11984.186198
2637.824993,332,11987.500259
2481.785357,295,11990.43175
2371.061554,326,11993.695077
2360.101287,318,11997.520364
2332.474684,318,12001.46196
2294.586958,330,12005.767122
2438.945318,301,12009.53153
2401.374612,290,12013.093278
2297.434266,339,12017.568373
2474.112274,315,12021.51987
2194.629284,310,12025.407718
2503.517081,354,12029.734316
2267.191128,291,12033.506323
1861.239615,269,12040.837686
-185.576697,132,12042.586436
2899.496525,430,12048.200938
361.6411,63,12049.009903
2495.05488,342,12053.047132
2407.351551,335,12056.801282
2081.268056,479,12061.997863
2423.53627,309,12065.288185
2450.364762,292,12068.389042
2435.870149,294,12071.574679
2484.633259,286,12074.616043
2135.242896,296,12077.861215
2577.872429,315,12081.664762
2259.504444,309,12085.318602
2594.370727,296,12088.316412
2511.898221,293,12091.256266
2424.432412,334,12094.618972
2366.928786,300,12097.616909
2383.78238,334,12100.989208
2517.789274,320,12104.181976
256.128678,84,12105.021178
2565.776358,335,12108.437084
2385.362961,310,12111.570507
2421.296784,331,12114.900007
2115.747175,318,12118.114786
2270.386048,332,12121.495175
2436.94058,334,12124.932141
2467.897983,347,12128.415341
2451.220154,287,12131.305217
2571.358952,327,12134.649252
2460.097057,293,12137.584452
2213.162705,338,12141.029052
2134.329945,319,12144.278977
2303.772596,286,12150.80504
3.583644,89,12151.728339
38.107232,235,12154.07629
567.815438,318,12157.360124
2347.593374,355,12160.958988
117.030429,150,12162.486526
2397.277866,343,12166.007651
